Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCF18,OUT046,3098.478101
FDU46,OUT018,1143.945693
FDH41,OUT018,3129.480354
NCN42,OUT010,413.4859949
FDU49,OUT046,1516.011984
FDB20,OUT027,2732.338284
FDG50,OUT019,-440.3887894
FDW20,OUT045,1898.641837
NCO55,OUT049,1841.849712
FDX48,OUT046,2549.422279
FDU48,OUT046,2208.064319
FDR48,OUT019,531.9644724
FDK27,OUT013,2053.191887
FDT35,OUT013,2727.063112
FDN12,OUT049,1852.129104
NCE31,OUT019,-1282.113174
FDL21,OUT017,783.0101375
FDV56,OUT017,1805.527951
FDR16,OUT017,3485.494237
NCP41,OUT049,1838.205399
FDJ27,OUT013,1727.845876
FDA07,OUT017,2050.571467
FDK55,OUT049,1527.887902
FDM33,OUT049,3578.204826
FDY46,OUT046,3052.409123
FDD36,OUT046,1975.961072
FDB12,OUT027,3103.712815
FDF28,OUT019,124.3086375
NCE07,OUT019,395.2326926
FDW50,OUT027,4087.941995
NCW18,OUT017,3826.320022
NCJ17,OUT019,-505.6223125
DRZ24,OUT010,19.83478059
FDS07,OUT035,1933.004232
NCW05,OUT010,-175.4549865
FDZ22,OUT018,1084.363813
FDK02,OUT046,1981.120997
FDZ45,OUT027,4577.988569
FDL25,OUT046,1561.548786
FDS08,OUT045,2733.690686
NCZ42,OUT027,5183.554592
FDX57,OUT035,1652.211588
FDF21,OUT046,3096.96249
FDJ56,OUT018,1323.142595
FDX10,OUT013,710.4879874
DRG48,OUT035,2400.733666
DRN37,OUT046,2746.268115
NCY41,OUT018,334.7773836
FDN28,OUT045,1609.617588
FDE34,OUT045,2824.353488
FDR10,OUT045,2548.801684
FDC32,OUT017,1589.025851
DRG13,OUT046,2700.15868
FDP59,OUT049,1776.043556
NCT53,OUT010,729.5360499
FDL57,OUT027,5524.420834
FDN32,OUT010,1031.008851
FDK09,OUT018,3329.930046
FDA52,OUT010,925.3579926
FDC57,OUT049,3150.320095
FDI09,OUT035,3869.31732
NCB07,OUT046,3222.350527
FDP26,OUT035,1747.502139
FDP40,OUT027,3262.270018
FDL15,OUT013,2501.224599
FDV07,OUT046,1874.978421
FDS03,OUT017,1157.005089
FDE50,OUT049,3036.316258
FDQ15,OUT017,1378.667113
FDQ33,OUT010,488.6285651
FDT22,OUT013,1045.581214
DRO35,OUT035,1967.197292
FDJ41,OUT049,4212.763525
FDQ27,OUT035,1775.019663
FDC26,OUT017,1891.563004
NCF43,OUT027,3742.980178
NCR50,OUT035,2525.589527
FDE39,OUT018,1653.156813
FDN49,OUT027,2149.58112
DRG11,OUT035,1813.308295
NCA18,OUT049,1964.085154
FDM36,OUT018,2466.420696
FDW32,OUT017,1476.086366
NCQ18,OUT010,-315.8715376
FDX14,OUT027,2704.901676
FDD46,OUT017,2514.164869
FDI34,OUT019,1777.821752
NCJ17,OUT035,1468.838197
FDB52,OUT035,4145.973933
FDV55,OUT018,2027.643482
FDC57,OUT046,3125.422991
FDB29,OUT046,1935.584195
NCO43,OUT035,1700.36881
FDG44,OUT045,819.6138234
FDJ34,OUT045,1967.068414
FDH40,OUT049,1423.793112
NCD07,OUT027,3260.673491
FDB41,OUT017,859.6278612
FDH47,OUT018,1280.145298
DRK37,OUT035,3089.182145
FDM25,OUT019,915.8280129
NCX06,OUT045,2837.334215
NCS05,OUT017,2210.644281
FDS39,OUT045,2213.095365
FDC47,OUT027,5044.202392
FDG20,OUT013,2917.233412
DRL23,OUT017,1795.167643
FDY33,OUT013,2606.38374
NCH18,OUT045,3794.045872
FDX47,OUT035,2561.298198
NCB06,OUT045,2476.239076
FDP36,OUT049,914.5415349
FDW44,OUT018,2469.573292
NCU41,OUT018,2776.738193
NCS17,OUT046,1640.335669
FDD46,OUT035,2563.959076
FDE45,OUT017,2904.744403
FDI09,OUT017,3861.536975
NCJ54,OUT010,1790.955587
NCA29,OUT018,2469.041116
NCN41,OUT027,3429.058826
FDY34,OUT035,2699.094329
NCG55,OUT035,1949.588815
DRM49,OUT046,833.7473222
NCB42,OUT049,1939.18805
FDE58,OUT045,1816.783273
DRJ25,OUT013,931.1665757
FDS47,OUT010,-497.6888596
FDY21,OUT049,3227.018734
NCI54,OUT013,1872.930634
FDO24,OUT017,2603.803778
FDY43,OUT035,2771.656937
FDF35,OUT018,1454.222732
NCP29,OUT019,-843.3764175
FDN28,OUT027,3102.688921
FDJ50,OUT018,600.0093385
FDQ14,OUT027,3865.256078
FDC37,OUT035,1824.732954
FDN08,OUT046,1990.497868
FDD04,OUT035,2351.020374
FDW34,OUT018,3581.730014
FDP04,OUT017,1157.537264
NCG07,OUT017,3064.285042
NCN14,OUT018,2658.106608
FDJ16,OUT045,903.5606319
NCM42,OUT045,1693.523938
NCF19,OUT046,914.5819927
FDY21,OUT018,2854.952444
FDY19,OUT035,1950.040075
FDV09,OUT045,2331.235233
FDA28,OUT013,2105.48514
FDC38,OUT018,1866.587232
FDL28,OUT045,3583.768048
NCH43,OUT049,3519.687297
NCN53,OUT045,529.525223
NCW05,OUT017,1827.845092
NCO30,OUT018,2681.447642
FDT04,OUT019,-1250.048817
FDB27,OUT018,2848.195992
NCK07,OUT013,2728.167921
NCA53,OUT013,897.4652341
FDB33,OUT018,2282.555587
FDU37,OUT017,1376.619326
FDR13,OUT035,1934.519843
FDE45,OUT049,2912.524748
FDV37,OUT017,3191.720866
FDX44,OUT019,-434.1240558
NCL06,OUT017,4211.207456
FDJ28,OUT045,2962.109161
FDX55,OUT049,3546.100011
NCK17,OUT018,421.83633
FDH52,OUT035,1110.895653
FDN13,OUT027,3086.144796
FDK44,OUT018,2463.800276
FDU16,OUT046,1421.66441
FDZ07,OUT017,1075.106067
NCN06,OUT027,4079.71039
FDH02,OUT010,-442.2430103
NCW18,OUT045,3664.030086
FDH57,OUT013,2164.494388
FDV35,OUT045,2414.609408
NCU29,OUT013,2397.089352
NCP02,OUT046,1057.005873
FDN44,OUT013,2646.309357
FDX03,OUT018,479.8216839
FDR11,OUT010,616.0239312
FDA36,OUT046,3011.991788
FDP58,OUT027,4900.71416
FDH31,OUT045,1516.334365
FDH34,OUT035,3055.029543
FDS13,OUT035,4244.336165
FDT01,OUT018,3102.043747
FDY09,OUT049,2884.596422
FDV33,OUT027,5525.976903
NCW29,OUT010,147.2301466
NCN17,OUT045,1565.064221
FDX01,OUT046,1974.445461
FDL03,OUT049,3195.897355
DRL59,OUT049,991.2401741
DRM11,OUT027,5592.847411
FDA43,OUT049,3206.29812
FDZ56,OUT010,787.029686
FDI44,OUT018,998.901393
FDB50,OUT013,1375.103715
FDU15,OUT019,-1297.182146
NCJ19,OUT019,-951.647696
FDD48,OUT013,1934.028126
NCW42,OUT035,3588.565133
FDL24,OUT017,2844.711262
NCB30,OUT013,3219.197931
FDK25,OUT013,2771.656937
FDW28,OUT049,3187.093116
FDD47,OUT017,2810.518203
FDK16,OUT019,-381.3390844
FDW37,OUT046,1581.285964
FDA48,OUT035,3580.252613
FDA14,OUT017,2421.986456
FDV15,OUT013,1730.917556
FDN22,OUT049,4069.80747
NCD55,OUT045,644.0207773
FDY43,OUT013,2756.096247
NCU05,OUT017,1386.979633
FDF10,OUT035,2444.795314
FDR39,OUT018,2654.502752
FDG40,OUT013,663.3142007
FDZ28,OUT019,143.9649006
FDE02,OUT045,1463.017219
FDU60,OUT049,2768.012623
FDM21,OUT013,4147.489544
FDV52,OUT019,-18.19615823
NCW06,OUT013,3127.511236
FDX36,OUT035,3649.170907
FDT35,OUT027,4152.764716
NCL19,OUT010,369.9969795
NCD31,OUT046,2706.382956
FDE53,OUT019,-166.3121386
FDW58,OUT019,-178.2285147
DRF48,OUT046,3058.633399
FDW57,OUT035,2881.443826
DRH13,OUT017,1803.480164
FDT33,OUT013,2754.04846
DRK47,OUT027,5042.646323
FDY22,OUT010,381.9133556
FDC35,OUT019,1410.542794
FDO03,OUT013,3691.103854
FDF24,OUT045,1265.639207
FDF56,OUT018,2599.54862
FDD28,OUT013,1034.197014
FDG53,OUT027,3723.856091
FDO27,OUT019,-314.9602946
NCF54,OUT018,2461.752489
FDC20,OUT027,2371.77532
FDU10,OUT046,740.0128399
DRA24,OUT018,2337.960979
FDA02,OUT010,403.1661455
FDG10,OUT017,1030.593158
FDW39,OUT010,922.2458547
FDP04,OUT019,-835.5960727
NCM55,OUT013,3025.996409
FDG47,OUT045,4053.053551
NCU41,OUT017,3131.687725
NCK31,OUT017,946.6868075
FDZ46,OUT045,1704.908139
FDU13,OUT027,3839.375539
NCF19,OUT045,774.0770213
NCJ43,OUT013,2827.554046
NCJ05,OUT045,2390.284938
FDS04,OUT027,3679.753984
FDX28,OUT010,-288.8861897
FDB41,OUT027,2237.091327
FDG53,OUT046,2349.504763
FDL15,OUT010,527.4898314
FDQ08,OUT049,1092.755001
DRN36,OUT013,1653.275939
FDI46,OUT013,4077.587814
FDG16,OUT027,4852.024762
FDV32,OUT013,1117.611647
FDF44,OUT010,210.4967986
FDK04,OUT018,669.4193507
NCA41,OUT013,3150.85227
FDD51,OUT017,826.9908707
NCZ53,OUT045,2932.624766
FDP01,OUT027,3880.244134
FDY25,OUT049,2965.390635
FDB17,OUT018,2590.212207
NCV54,OUT018,1647.464713
FDJ32,OUT017,1123.87638
FDA37,OUT049,2083.208457
FDG35,OUT035,2826.530153
NCM05,OUT018,3935.044808
FDG45,OUT046,3456.993278
FDH28,OUT013,753.485285
NCE18,OUT049,4012.273376
FDH38,OUT045,1830.296176
FDR56,OUT013,3229.598696
FDH17,OUT027,3016.694326
FDD39,OUT049,3540.940087
FDB41,OUT049,886.0810336
NCR53,OUT046,3635.166287
FDX46,OUT017,1043.001252
FDV28,OUT049,697.5477179
FDA08,OUT018,2365.438045
FDH45,OUT017,802.1746829
NCS38,OUT010,-75.4962284
FDD40,OUT010,1160.000744
DRM59,OUT035,2529.725558
NCJ43,OUT018,2517.730514
NCN29,OUT013,922.3623375
NCC19,OUT045,2981.805882
FDR56,OUT035,3204.701593
FDZ43,OUT049,3912.314618
FDJ32,OUT010,-879.4236978
DRH03,OUT017,1580.713331
NCZ54,OUT035,2689.306655
FDE26,OUT017,2411.134431
FDS03,OUT045,991.6030138
DRZ24,OUT019,34.66972874
FDO48,OUT027,4948.91184
FDW39,OUT049,2866.415312
NCK05,OUT049,1117.652105
NCK30,OUT017,4102.44446
FDT27,OUT018,3447.046021
FDS08,OUT019,933.9686649
NCJ19,OUT049,1016.588538
FDC58,OUT045,668.8774229
DRE37,OUT013,3071.041493
FDW02,OUT035,2120.021937
FDJ02,OUT010,463.2802017
FDX09,OUT045,2755.475651
FDT31,OUT010,1073.965691
FDI24,OUT049,2911.541312
FDY09,OUT045,2737.867175
FDV28,OUT045,549.2624017
DRM47,OUT049,3130.131656
FDT52,OUT019,2001.080302
FDI48,OUT018,619.7465172
FDY55,OUT017,4137.129237
FDU48,OUT013,2187.835422
FDN25,OUT045,862.0789455
FDP20,OUT049,2120.513655
FDJ15,OUT013,3028.616829
FDD04,OUT018,1974.285877
FDY58,OUT045,3576.028161
FDR37,OUT018,2642.0542
FDF44,OUT013,2159.334463
FDD32,OUT045,1284.84421
FDR57,OUT017,2573.746749
DRG39,OUT027,2366.655853
FDX15,OUT017,2616.211871
DRN37,OUT045,2579.309972
FDW40,OUT027,3721.727389
FDB32,OUT049,1601.966121
FDM40,OUT018,2022.524015
FDE39,OUT027,3399.574431
DRH49,OUT017,1422.728761
FDT46,OUT049,916.0976039
NCF06,OUT035,4152.649469
FDP07,OUT017,3195.897355
FDC04,OUT013,3883.281483
FDZ32,OUT017,1753.194239
FDD50,OUT045,2643.068341
FDU56,OUT017,3020.304308
FDV34,OUT017,1263.147665
NCY41,OUT013,716.1800877
NCK18,OUT046,2722.967539
DRH25,OUT049,958.6031837
FDT57,OUT046,3852.773195
FDV56,OUT018,1452.134488
FDV12,OUT045,1512.198334
FDN52,OUT017,1520.148015
FDX38,OUT035,894.8852717
FDE47,OUT018,1697.137546
NCO07,OUT013,3433.120068
FDV09,OUT027,3856.984015
FDZ23,OUT019,1047.35941
DRH51,OUT018,1163.110239
NCY54,OUT045,2676.19705
DRG49,OUT013,3974.516918
NCC19,OUT049,3144.095819
NCV53,OUT045,3753.709452
FDZ47,OUT019,-263.1587588
NCO26,OUT018,1570.233898
NCP02,OUT045,949.1783496
NCW30,OUT018,3830.377386
NCN55,OUT046,3899.906524
FDB20,OUT010,-670.2102256
DRL11,OUT013,2584.107057
DRD60,OUT045,2827.465626
FDW14,OUT010,-484.7081323
FDL27,OUT010,-824.510024
FDU09,OUT018,654.4312944
DRH36,OUT027,2682.092817
FDP34,OUT027,3951.742391
FDE04,OUT017,2916.660779
FDZ57,OUT027,3544.618731
FDF02,OUT010,-226.7243467
FDG28,OUT045,3817.919082
NCI31,OUT046,689.1947397
FDT43,OUT013,941.4864251
FDU20,OUT046,2030.383028
FDD53,OUT013,810.9789211
FDW15,OUT045,2320.34275
NCT53,OUT045,2533.200536
NCG55,OUT027,3302.155178
FDD48,OUT035,1924.691712
FDG47,OUT049,4244.908798
FDI21,OUT017,1129.528023
FDT27,OUT017,3791.10307
DRO35,OUT013,1960.973016
FDD33,OUT017,3774.026769
FDC04,OUT035,3925.295345
FDY34,OUT013,2695.982191
DRJ49,OUT049,2135.501711
FDE05,OUT049,2380.504769
FDU31,OUT017,3548.188256
NCN19,OUT027,4447.972783
FDK56,OUT027,4403.419417
FDK58,OUT017,1747.050879
NCJ42,OUT035,1738.206183
FDZ34,OUT027,4510.666802
FDA52,OUT018,2523.914332
NCR29,OUT013,1009.340368
FDT48,OUT035,3259.655724
DRJ51,OUT019,1734.251821
NCS54,OUT046,2906.873105
FDV01,OUT035,2553.558311
DRG51,OUT027,4062.061456
NCG42,OUT013,2192.544087
FDA51,OUT049,1940.784577
FDV19,OUT010,634.6967587
NCT18,OUT045,2834.222077
NCS41,OUT045,2872.551168
FDO03,OUT046,3692.659923
FDL12,OUT010,-892.3639673
FDY37,OUT010,384.0016002
FDI58,OUT049,1580.713331
FDT28,OUT018,2113.638077
NCC42,OUT010,305.2147164
FDO01,OUT017,2162.487059
FDJ02,OUT013,2424.566418
FDQ04,OUT018,445.6690823
DRL47,OUT013,2099.260865
FDZ32,OUT035,1804.544515
FDC35,OUT035,3372.554752
FDX14,OUT045,1138.695101
FDZ35,OUT013,1761.015042
FDL14,OUT013,2562.362549
FDO04,OUT049,999.5122367
DRK11,OUT017,2480.544443
FDB44,OUT018,3075.098856
FDZ50,OUT049,3016.168277
FDI12,OUT027,2898.635374
FDU43,OUT017,3833.036016
FDD58,OUT010,-323.6518824
FDB27,OUT017,3182.916627
FDB04,OUT018,1128.876721
NCO17,OUT013,1990.457411
FDL12,OUT017,1045.581214
DRJ13,OUT049,2642.665044
FDD57,OUT045,1508.634936
FDW19,OUT035,1869.28632
DRD27,OUT018,1353.240081
FDH27,OUT027,3776.68152
NCW30,OUT027,5564.346452
FDR40,OUT018,1035.142239
FDG05,OUT013,2580.503201
NCY41,OUT019,-1284.733594
FDI38,OUT018,3002.044531
FDR20,OUT046,816.098388
FDE09,OUT017,1842.300972
FDN50,OUT019,-357.9575922
DRF27,OUT045,2369.523866
DRF51,OUT013,730.1442506
NCO02,OUT019,-779.6180478
FDB51,OUT027,2484.714805
FDJ50,OUT013,965.8513529
FDN52,OUT013,1468.797739
FDX14,OUT013,1335.218555
FDT27,OUT019,1835.315388
FDV10,OUT013,782.4375042
FDU33,OUT046,840.4633158
FDU58,OUT046,3036.848434
NCP42,OUT027,4550.592419
FDL51,OUT027,4842.196631
DRH15,OUT027,2225.747584
FDU16,OUT017,1474.570755
FDW15,OUT017,2467.071998
FDQ44,OUT045,1903.350502
NCI06,OUT027,4320.577417
DRK23,OUT019,2105.175092
FDC28,OUT035,1850.121775
NCY17,OUT019,-1167.16636
NCV05,OUT018,2183.580265
FDM34,OUT019,229.467778
DRD60,OUT027,4364.10689
FDT38,OUT046,1486.487131
FDQ57,OUT018,2048.364096
FDE59,OUT027,2073.414657
NCM43,OUT046,2688.774479
DRI51,OUT049,2806.341714
NCG30,OUT017,2086.320595
NCK54,OUT035,1929.319461
FDQ16,OUT019,-127.9830479
FDI36,OUT013,3210.393693
FDX16,OUT027,3832.578629
FDA34,OUT046,2850.403363
FDJ48,OUT018,3650.116133
FDU47,OUT035,2297.622312
FDS39,OUT046,2367.604957
FDD11,OUT046,4059.406705
FDM16,OUT027,2662.887814
FDU56,OUT018,2640.457673
FDQ32,OUT017,2046.394978
DRK35,OUT013,755.041354
FDA58,OUT049,3788.48265
DRG48,OUT019,402.9321218
FDT59,OUT010,1758.318597
FDQ31,OUT019,-437.7279115
FDS51,OUT018,776.175018
FDW32,OUT027,2870.66659
FDI15,OUT027,5634.248182
NCV30,OUT017,1112.94344
DRG25,OUT049,3060.721644
FDT02,OUT013,660.6937806
FDO33,OUT027,3294.907008
FDP38,OUT035,937.8825694
FDZ45,OUT035,3222.310069
NCA54,OUT027,4321.60131
FDU33,OUT017,846.6875917
FDN58,OUT017,3779.227151
FDI05,OUT045,1172.928618
FDM57,OUT019,-551.2400303
NCS42,OUT027,2913.091255
FDB57,OUT045,3448.55188
FDC03,OUT045,3050.232459
FDZ58,OUT013,2019.450087
NCK29,OUT045,1937.543561
NCR53,OUT045,3499.329522
FDE26,OUT027,3782.37362
FDU52,OUT049,2547.825753
FDE41,OUT027,2820.380666
FDU38,OUT018,2746.640707
FDA52,OUT017,2886.644209
FDW46,OUT046,1162.697189
DRI59,OUT035,3644.010983
FDT38,OUT035,1469.370372
FDL33,OUT018,2855.484619
FDQ01,OUT027,5455.50254
FDJ08,OUT046,3117.683104
FDQ47,OUT049,701.1515736
NCZ18,OUT013,4071.323081
FDE29,OUT017,1082.394694
FDF10,OUT027,3802.029884
FDC48,OUT049,1441.401589
FDY58,OUT013,3705.64065
NCX30,OUT010,2001.23341
FDV11,OUT013,2893.932836
FDT46,OUT046,911.429397
DRD01,OUT019,-968.7239968
FDQ11,OUT013,4135.573168
NCM41,OUT017,1582.2694
NCC55,OUT013,710.4475296
FDG45,OUT027,4853.129571
NCQ54,OUT049,2752.984109
FDM34,OUT045,2018.297316
FDD17,OUT019,1866.888027
FDN38,OUT027,5409.433562
FDB53,OUT018,2100.697808
NCL06,OUT035,4225.212077
NCV18,OUT019,-547.5957168
FDX25,OUT013,2981.443042
FDB39,OUT046,1003.648268
FDC33,OUT049,3214.038007
NCO14,OUT018,481.9099284
FDA58,OUT027,5212.628184
NCQ02,OUT017,3044.096603
NCR53,OUT017,3675.62408
FDN52,OUT046,1513.923739
FDG26,OUT046,4136.105344
FDE23,OUT027,2245.403847
DRI37,OUT013,1063.762324
DRH37,OUT018,2374.774459
FDO01,OUT035,2131.36568
FDK45,OUT049,1914.86358
FDP23,OUT049,3528.983253
FDM33,OUT035,3567.312343
FDD36,OUT017,2007.082451
FDL56,OUT017,1470.353808
FDT27,OUT010,1822.036509
FDG52,OUT017,831.126902
NCL42,OUT035,3939.751226
DRJ24,OUT046,3035.332823
FDV38,OUT046,965.8108951
FDT35,OUT045,2641.020555
FDY51,OUT045,3408.134544
FDC37,OUT017,1788.943368
NCP43,OUT013,2969.567124
FDO33,OUT045,1745.817192
FDW04,OUT018,1826.702072
NCC31,OUT046,2554.582204
FDK22,OUT049,3509.818707
FDJ50,OUT017,992.3045253
FDV13,OUT017,1527.396184
DRL60,OUT017,2505.892806
FDW03,OUT017,1756.838553
FDY27,OUT035,2908.388716
FDB39,OUT027,2363.994975
FDU59,OUT045,2527.016718
FDZ57,OUT049,2154.706714
FDO21,OUT049,3646.058769
FDS43,OUT018,2711.996388
FDU28,OUT010,1094.726763
FDC51,OUT010,43.62707504
FDW16,OUT010,-413.7420512
FDP32,OUT010,102.6767801
FDB60,OUT019,1209.028751
NCQ30,OUT046,2012.201918
FDD26,OUT049,3019.772133
FDI44,OUT045,1200.897402
DRH23,OUT046,1016.628995
FDO44,OUT046,1854.749524
FDG04,OUT046,3058.633399
FDM32,OUT027,2942.164847
FDM09,OUT013,2779.928999
FDZ47,OUT013,1680.180371
FDM40,OUT027,3745.600599
FDY48,OUT017,1722.645493
NCM30,OUT045,660.1136425
FDX36,OUT010,1664.543657
DRF03,OUT017,751.3565827
FDN51,OUT049,4185.28646
FDM57,OUT049,1457.453996
FDB35,OUT049,1600.45051
FDY13,OUT027,2730.290497
FDA37,OUT017,2100.325216
NCX53,OUT017,2354.132512
FDD59,OUT018,1048.122966
FDX10,OUT019,-1262.416453
FDC03,OUT018,2834.231829
FDW43,OUT035,3662.602895
FDW10,OUT046,2886.644209
FDY14,OUT027,5609.883254
FDV43,OUT045,701.0226956
FDO40,OUT013,2483.656581
FDP46,OUT027,2935.940571
NCE43,OUT019,792.4877626
FDD05,OUT035,2010.154132
FDJ60,OUT010,730.5599433
DRE27,OUT018,1282.72526
FDO11,OUT035,4042.370862
DRG11,OUT027,3190.771761
FDK33,OUT010,1493.618817
DRM23,OUT045,2651.299946
FDJ02,OUT027,3792.69347
NCZ05,OUT045,1623.622208
NCL30,OUT013,2108.556821
FDZ19,OUT018,2502.661542
FDM45,OUT049,2023.626577
FDO36,OUT046,2922.885055
NCK31,OUT045,789.0650775
DRJ37,OUT045,2386.148907
FDP24,OUT018,1660.8967
FDF46,OUT013,1935.052019
FDX46,OUT019,-923.6789124
NCL18,OUT045,3013.418979
FDJ26,OUT013,3452.816789
FDJ07,OUT045,1788.81449
FDY15,OUT013,2557.162166
DRG01,OUT045,1164.083922
FDF58,OUT045,1009.784124
FDZ14,OUT019,55.39034306
FDP31,OUT049,1165.317609
FDH45,OUT013,803.7307519
FDA09,OUT010,924.2531836
FDW31,OUT035,3232.670376
FDA57,OUT046,787.6783444
NCE55,OUT035,2891.312416
FDC17,OUT019,1470.124675
FDC59,OUT013,1148.20085
FDA22,OUT013,2755.604529
FDK52,OUT035,3642.414456
NCM26,OUT046,2522.477389
NCT53,OUT035,2731.280059
FDW45,OUT018,2110.074679
NCI18,OUT035,3606.133152
FDE38,OUT018,2344.144797
FDF08,OUT019,-447.0643253
FDY58,OUT010,1722.569468
FDF58,OUT019,-847.5124488
FDX39,OUT017,3411.37556
FDB44,OUT049,3426.93625
FDF28,OUT013,2104.993423
FDE39,OUT013,1966.092483
FDT37,OUT018,3727.75775
FDZ45,OUT017,3239.426828
FDO40,OUT035,2491.436926
FDM57,OUT027,2847.366014
DRG36,OUT017,2816.210303
FDY36,OUT010,-736.5080999
DRL60,OUT027,3878.688065
FDS25,OUT019,-110.3745715
DRF49,OUT027,3262.22956
FDP16,OUT045,3820.499044
FDS60,OUT049,2963.342848
FDU15,OUT027,2109.204243
FDK43,OUT046,2117.401517
FDN25,OUT046,1055.490262
FDE53,OUT049,1775.470923
FDB22,OUT013,2565.515145
FDE39,OUT017,2003.438138
FDX35,OUT035,3675.051446
NCG54,OUT049,2783.532855
FDH27,OUT035,2411.666606
NCK42,OUT013,3494.790193
FDS25,OUT049,1836.076697
FDI10,OUT018,2474.201041
FDU35,OUT035,1706.101368
FDI04,OUT017,3239.959003
DRK23,OUT035,4060.962774
FDB53,OUT019,470.2943473
FDY02,OUT049,4216.367381
FDM60,OUT035,770.0294102
NCJ31,OUT010,1877.401442
DRP35,OUT017,2113.225028
NCQ30,OUT018,1696.154111
DRL11,OUT010,615.0404956
FDU01,OUT013,3018.216064
FDR39,OUT035,2954.98987
FDO08,OUT046,2721.943645
FDC02,OUT045,4062.430422
NCZ29,OUT035,2125.714037
FDF29,OUT010,186.1318707
FDZ23,OUT017,3057.609506
NCU53,OUT018,2351.925142
NCW30,OUT013,4158.873745
NCM26,OUT027,3923.281889
FDV50,OUT027,3425.946688
FDW15,OUT049,2421.945998
FDI35,OUT027,4360.994752
FDO11,OUT017,4017.473758
FDN48,OUT046,1583.333751
NCA17,OUT049,2475.876236
NCN54,OUT013,1375.63589
FDP22,OUT013,917.1214972
NCB54,OUT035,2107.000752
FDD08,OUT045,586.5271412
DRM48,OUT010,-1291.29648
FDG41,OUT027,3235.325128
FDE44,OUT027,2277.508662
FDE26,OUT035,2384.681258
NCS38,OUT013,1902.906746
NCJ54,OUT018,3377.063375
FDI40,OUT019,-296.9005582
FDN45,OUT018,3282.837175
FDU43,OUT046,3875.049878
FDI04,OUT010,1222.654305
NCC07,OUT018,1424.69788
NCC07,OUT019,-207.2616494
NCD18,OUT045,3599.328738
FDU55,OUT035,4167.145808
FDX59,OUT035,691.3234421
FDR52,OUT049,3111.458828
NCP17,OUT013,1127.971954
FDQ32,OUT045,1901.221799
NCT17,OUT049,3068.461531
FDO10,OUT049,1041.485641
FDE32,OUT049,711.471423
FDN44,OUT045,2460.678386
FDH02,OUT035,1525.267482
FDK60,OUT013,1681.776898
FDS24,OUT019,-488.0542939
FDL03,OUT010,1233.055069
FDB46,OUT027,4827.208575
FDO48,OUT049,3607.237961
FDZ39,OUT049,1751.678628
FDT02,OUT027,2066.166488
FDC50,OUT013,1618.018528
FDP39,OUT035,944.598563
DRG15,OUT018,725.3569178
FDP10,OUT018,1411.717153
FDF53,OUT027,4348.054483
FDN34,OUT045,2650.848686
FDK02,OUT045,1877.961681
FDC23,OUT045,2743.518817
FDJ10,OUT019,348.0589059
FDE53,OUT035,1808.148371
FDR25,OUT035,4291.018233
FDW50,OUT046,2721.371012
FDS09,OUT049,942.5507762
FDW49,OUT010,920.1171523
FDU51,OUT046,2923.457688
FDF28,OUT018,1753.156029
NCY30,OUT018,2587.100069
FDD44,OUT045,4034.993814
FDX09,OUT017,2902.204898
NCF30,OUT013,2102.373003
FDZ50,OUT019,1051.044182
FDW37,OUT013,1531.491758
FDD11,OUT049,4101.420567
DRH39,OUT018,966.7561204
FDA36,OUT049,3008.87965
NCG43,OUT049,1581.245507
FDF02,OUT035,1756.346835
FDP57,OUT027,3104.24499
NCE42,OUT017,3752.733521
NCR38,OUT027,5453.495211
FDP03,OUT019,112.3922613
FDO51,OUT035,801.1103317
NCQ42,OUT046,2141.766444
NCM41,OUT046,1562.040503
FDH48,OUT027,2842.125173
DRF60,OUT046,3822.143533
FDJ27,OUT035,1721.6216
FDQ14,OUT013,2489.348681
FDN27,OUT017,1987.917906
NCQ02,OUT046,3078.33012
FDJ33,OUT049,2085.828877
FDP07,OUT027,4568.692613
DRE01,OUT049,3896.753928
FDU36,OUT045,1554.212196
FDL28,OUT017,3700.931985
NCX53,OUT046,2340.127892
FDZ39,OUT013,1756.346835
NCP42,OUT013,3182.465367
FDJ14,OUT035,1407.740705
FDK04,OUT049,1004.139986
NCC19,OUT017,3170.548991
FDS09,OUT018,595.3815894
FDZ02,OUT046,1693.693274
FDD35,OUT018,1679.07781
NCY42,OUT017,2385.745609
FDB05,OUT045,3842.243552
FDF20,OUT035,3181.360558
NCO41,OUT018,1305.534119
FDC40,OUT027,2755.679318
FDV58,OUT045,3071.485248
FDZ57,OUT045,2015.757812
DRM35,OUT046,2934.841889
DRN36,OUT018,1257.868614
FDQ13,OUT046,1451.22972
DRO35,OUT010,-54.77561408
NCD43,OUT035,1767.19886
FDA51,OUT018,1568.718287
NCX17,OUT027,5143.177714
NCZ17,OUT049,756.5974229
FDR11,OUT027,4003.011751
FDW34,OUT049,3922.674925
FDN50,OUT017,1585.381538
FDS09,OUT046,923.8779487
FDS48,OUT018,2140.09125
FDL44,OUT049,2677.390279
DRF48,OUT018,2709.908143
FDA14,OUT018,2091.934027
NCD30,OUT049,1645.455136
FDI16,OUT017,945.0902808
NCG06,OUT035,4166.162372
DRZ24,OUT035,2016.910583
NCS17,OUT045,1478.045733
FDB37,OUT045,3751.621207
FDE10,OUT035,2166.582632
FDC57,OUT045,2981.805882
FDM12,OUT018,2715.068068
FDE24,OUT049,2328.703233
FDW22,OUT045,3417.962676
